profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipCategory,Object History and Association Information,"",Ownership category,"",ownershipCategory,string,n,n,n/a,option list: ownershipCategories,"company, private, public"
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipPlace,Object History and Association Information,"",Ownership place,"",ownershipPlace,string,n,n,n/a,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipExchangeMethod,Object History and Association Information,Ownership exchange,Ownership exchange method,"",ownershipExchangeMethod,string,n,n,n/a,option list: ownershipExchangeMethods,"bequest, exchange, gift, purchase, transfer, treasure"
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipExchangeNote,Object History and Association Information,Ownership exchange,Ownership exchange note,"",ownershipExchangeNote,string,n,n,n/a,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipExchangePriceCurrency,Object History and Association Information,Ownership exchange,Ownership exchange price currency,"",ownershipExchangePriceCurrency,string,n,n,n/a,vocabulary: currency,""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipExchangePriceValue,Object History and Association Information,Ownership exchange,Ownership exchange price value,"",ownershipExchangePriceValue,float,n,n,n/a,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.reference,Reference Information,Reference > Reference Information,Reference,referenceGroupList > referenceGroup,reference,string,n,n,y,authority: citation/local; authority: citation/worldcat,""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.referenceNote,Reference Information,Reference,Reference note,referenceGroupList > referenceGroup,referenceNote,string,n,n,y,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.numberValue,Object Identification Information,Other number,Other number,otherNumberList > otherNumber,numberValue,string,n,n,y,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.numberType,Object Identification Information,Other number,Other number type,otherNumberList > otherNumber,numberType,string,n,n,y,option list: numberTypes,"lender, obsolete, previous, serial, unknown"
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inventoryStatus,Object Identification Information,"",Inventory status,inventoryStatusList,inventoryStatus,string,n,y,n,vocabulary: inventorystatus,""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.title,Object Identification Information,Title,Title,titleGroupList > titleGroup,title,string,n,n,y,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.titleLanguage,Object Identification Information,Title,Title language,titleGroupList > titleGroup,titleLanguage,string,n,n,y,vocabulary: languages,""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.titleType,Object Identification Information,Title,Title type,titleGroupList > titleGroup,titleType,string,n,n,y,option list: titleTypes,"assigned-by-artist, collection, generic, popular, series, trade"
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.titleTranslation,Object Identification Information,Title > Title translation,Title translation,titleGroupList > titleGroup > titleTranslationSubGroupList > titleTranslationSubGroup,titleTranslation,string,n,n,y,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.titleTranslationLanguage,Object Identification Information,Title > Title translation,Title translation language,titleGroupList > titleGroup > titleTranslationSubGroupList > titleTranslationSubGroup,titleTranslationLanguage,string,n,n,y,vocabulary: languages,""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectName,Object Identification Information,Object name,Object name,objectNameList > objectNameGroup,objectName,string,n,n,y,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameCurrency,Object Identification Information,Object name,Object name currency,objectNameList > objectNameGroup,objectNameCurrency,string,n,n,y,option list: nameCurrencies,"archaic, current"
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameLevel,Object Identification Information,Object name,Object name level,objectNameList > objectNameGroup,objectNameLevel,string,n,n,y,option list: nameLevels,"group, subgroup"
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameSystem,Object Identification Information,Object name,Object name system,objectNameList > objectNameGroup,objectNameSystem,string,n,n,y,option list: nameSystems,"art-and-architecture-thesaurus, nomenclature"
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameType,Object Identification Information,Object name,Object name type,objectNameList > objectNameGroup,objectNameType,string,n,n,y,option list: nameTypes,"classified, denomination, simple, taxonomic, typological"
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameLanguage,Object Identification Information,Object name,Object name language,objectNameList > objectNameGroup,objectNameLanguage,string,n,n,y,vocabulary: languages,""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameNote,Object Identification Information,Object name,Object name note,objectNameList > objectNameGroup,objectNameNote,string,n,n,y,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.measuredPart,Object Description Information,"",Measured part,measuredPartGroupList > measuredPartGroup,measuredPart,string,n,n,y,option list: measuredParts,"base, frame, framed, image-size, mount, paper-size, plate-size, unframed"
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.dimensionSummary,Object Description Information,"",Dimension summary,measuredPartGroupList > measuredPartGroup,dimensionSummary,string,n,n,y,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.dimension,Object Description Information,"",Measurement dimension,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,dimension,string,n,n,y,option list: dimensions,"area, base, circumference, count, depth, diameter, height, length, running-time, target, volume, weight, width"
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.measuredBy,Object Description Information,"",Measured by,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,measuredBy,string,n,n,y,authority: person/local; authority: organization/local,""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.measurementMethod,Object Description Information,"",Measurement method,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,measurementMethod,string,n,n,y,option list: measurementMethods,"balance_beam_scale, electronic_distance_measurement, goniometer, hydraulic_or_pneumatic_scale, measuring_tape_cloth, measuring_tape_metal, microscopy_reticule, odometer, optical_range_finder, osteometric_board, pacing_pedometer, protractor, ruler, sliding_calipers, spreading_calipers, spring_scale, stadia_transit, standard_mesh_screen, taping_chaining, theodolite_total_station"
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.value,Object Description Information,"",Measurement value,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,value,float,n,n,y,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.measurementUnit,Object Description Information,"",Measurement unit,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,measurementUnit,string,n,n,y,option list: measurementUnits,"carats, centimeters, cubic-centimeters, feet, inches, kilograms, liters, meters, millimeters, minutes, ounces, pixels, pounds, square-feet, stories, tons"
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.valueQualifier,Object Description Information,"",Measurement qualifier,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,valueQualifier,string,n,n,y,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.valueDate,Object Description Information,"",Measurement date,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,valueDate,date,n,n,y,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionDateGroup,Object Production Information,"",Production date,objectProductionDateGroupList,objectProductionDateGroup,structured date group,n,y,n,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPerson,Object Production Information,Production person,Production person,objectProductionPersonGroupList > objectProductionPersonGroup,objectProductionPerson,string,n,n,y,authority: person/local,""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPersonRole,Object Production Information,Production person,Production person role,objectProductionPersonGroupList > objectProductionPersonGroup,objectProductionPersonRole,string,n,n,y,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionOrganization,Object Production Information,Production organization,Production organization,objectProductionOrganizationGroupList > objectProductionOrganizationGroup,objectProductionOrganization,string,n,n,y,authority: organization/local,""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionOrganizationRole,Object Production Information,Production organization,Production organization role,objectProductionOrganizationGroupList > objectProductionOrganizationGroup,objectProductionOrganizationRole,string,n,n,y,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.numberOfObjects,Object Identification Information,"",Number of objects,"",numberOfObjects,integer,n,n,n/a,"",""
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.responsibleDepartment,Object Identification Information,"",Responsible department,responsibleDepartments,responsibleDepartment,string,n,y,n,option list: departments,"antiquities, architecture-design, decorative-arts, ethnography, herpetology, media-performance-art, paintings-sculpture, paleobotany, photographs, prints-drawings"
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.collection,Object Identification Information,"",Collection,"",collection,string,n,n,n/a,option list: collections,"library-collection, permanent-collection, study-collection, teaching-collection"
botgarden_2_0_1,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.distinguishingFeatures,Object Identification Information,"",Distinguishing features,"",distinguishingFeatures,string,n,n,n/a,"",""
